ENSG00000281887.3	GIMAP1-GIMAP5
ENSG00000196329.11	GIMAP5
ENSG00000177590.7	GIMAP3P
ENSG00000241134.3	BET1P1
ENSG00000106565.18	TMEM176B
ENSG00000002933.9	TMEM176A
ENSG00000002726.20	AOC1
ENSG00000055118.15	KCNH2
ENSG00000164867.11	NOS3
ENSG00000181652.19	ATG9B
ENSG00000197150.12	ABCB8
ENSG00000213199.8	ASIC3
ENSG00000164885.13	CDK5
ENSG00000164889.14	SLC4A2
ENSG00000164896.20	FASTK
ENSG00000164897.14	TMUB1
ENSG00000133612.19	AGAP3
ENSG00000164900.4	GBX1
ENSG00000146926.11	ASB10
ENSG00000278685.4	IQCA1L
ENSG00000285292.1	ABCF2
ENSG00000033050.9	ABCF2
ENSG00000033100.16	CHPF2
ENSG00000082014.16	SMARCD3
ENSG00000013374.16	NUB1
ENSG00000187260.15	WDR86
ENSG00000127377.9	CRYGN
ENSG00000106615.10	RHEB
ENSG00000240132.1	ETF1P2
ENSG00000106617.14	PRKAG2
ENSG00000106648.14	GALNTL5
ENSG00000178234.13	GALNT11
ENSG00000213188.3	YBX1P4
ENSG00000055609.18	KMT2C
ENSG00000270405.1	AC104692.2
ENSG00000204894.4	AC104692.1
ENSG00000241007.1	SEPTIN7P6
ENSG00000241735.2	FABP5P3
ENSG00000020219.9	CCT8L1P
ENSG00000231139.1	AC104843.2
ENSG00000285912.1	AC104843.3
ENSG00000225416.1	AC104843.1
ENSG00000196584.3	XRCC2
ENSG00000214003.2	ATP5PBP3
ENSG00000133627.18	ACTR3B
ENSG00000224104.1	AC079809.1
ENSG00000233489.1	PAXBP1P1
ENSG00000130226.17	DPP6
ENSG00000226509.1	AC005588.1
ENSG00000157212.19	PAXIP1
ENSG00000157219.5	HTR5A
ENSG00000283339.1	AC093726.3
ENSG00000274637.1	AC092628.2
ENSG00000228806.1	AC092628.1
ENSG00000186480.13	INSIG1
ENSG00000164778.4	EN2
ENSG00000146910.12	CNPY1
ENSG00000283128.2	AC009403.2
ENSG00000184863.11	RBM33
ENSG00000164690.8	SHH
ENSG00000270584.1	AC093813.1
ENSG00000234450.1	AC005534.2
ENSG00000105982.16	RNF32
ENSG00000105983.22	LMBR1
ENSG00000146909.8	NOM1
ENSG00000130675.15	MNX1
ENSG00000229365.3	AC006967.1
ENSG00000009335.18	UBE3C
ENSG00000225224.1	RPS27AP12
ENSG00000236018.2	AC004898.1
ENSG00000224629.1	AC004975.1
ENSG00000105993.15	DNAJB6
ENSG00000155093.19	PTPRN2
ENSG00000224324.1	THAP5P1
ENSG00000146918.20	NCAPG2
ENSG00000228030.2	AC019084.1
ENSG00000117868.17	ESYT2
ENSG00000126870.16	WDR60
ENSG00000106018.14	VIPR2
ENSG00000229435.2	PIP5K1P2
ENSG00000228572.7	AL954722.1
ENSG00000182378.14	PLCXD1
ENSG00000178605.13	GTPBP6
ENSG00000167393.18	PPP2R3B
ENSG00000234958.6	FABP5P13
ENSG00000229232.6	KRT18P53
ENSG00000185960.14	SHOX
ENSG00000225661.7	RPL14P5
ENSG00000205755.12	CRLF2
ENSG00000198223.16	CSF2RA
ENSG00000223274.6	RNA5SP498
ENSG00000185291.12	IL3RA
ENSG00000169100.14	SLC25A6
ENSG00000169093.16	ASMTL
ENSG00000182162.11	P2RY8
ENSG00000197976.12	AKAP17A
ENSG00000196433.13	ASMT
ENSG00000169084.15	DHRSX
ENSG00000214717.12	ZBED1
ENSG00000223773.7	CD99P1
ENSG00000002586.20	CD99
ENSG00000124343.13	XG
ENSG00000056998.20	GYG2
ENSG00000006756.16	ARSD
ENSG00000157399.15	ARSE
ENSG00000062096.15	ARSF
ENSG00000230249.1	AC112653.1
ENSG00000101825.8	MXRA5
ENSG00000213487.3	ASS1P4
ENSG00000183943.6	PRKX
ENSG00000182888.5	AC007685.1
ENSG00000225722.1	BX890604.1
ENSG00000235039.1	MTND6P12
ENSG00000226313.1	MTCYBP12
ENSG00000238193.1	AC112656.1
ENSG00000146938.16	NLGN4X
ENSG00000237730.1	AC078991.1
ENSG00000169059.12	VCX3A
ENSG00000130021.14	PUDP
ENSG00000237490.3	RPS27AP17
ENSG00000228550.1	AC073583.1
ENSG00000101846.7	STS
ENSG00000182583.12	VCX
ENSG00000274923.1	AC005296.1
ENSG00000006757.12	PNPLA4
ENSG00000177504.10	VCX2
ENSG00000205642.10	VCX3B
ENSG00000011201.12	ANOS1
ENSG00000225574.1	DRAXINP1
ENSG00000183304.10	FAM9A
ENSG00000231619.1	AC003685.2
ENSG00000225271.1	AC074281.1
ENSG00000177138.17	FAM9B
ENSG00000200852.1	RNA5SP499
ENSG00000219870.2	BRK1P1
ENSG00000232111.2	AC073488.1
ENSG00000282306.1	AC073488.7
ENSG00000282501.1	AC073488.9
ENSG00000282358.1	AC073488.8
ENSG00000282668.1	AC073488.10
ENSG00000282299.1	AC073488.5
ENSG00000282697.1	AC073488.11
ENSG00000282222.1	AC073488.4
ENSG00000281955.1	AC073488.3
ENSG00000281941.1	AC073488.2
ENSG00000282300.1	AC073488.6
ENSG00000101849.17	TBL1X
ENSG00000101850.13	GPR143
ENSG00000146950.13	SHROOM2
ENSG00000215319.2	EIF5P1
ENSG00000230326.1	HMGN1P33
ENSG00000234469.4	CLDN34
ENSG00000047644.18	WWC3
ENSG00000073464.12	CLCN4
ENSG00000101871.14	MID1
ENSG00000004961.15	HCCS
ENSG00000047648.23	ARHGAP6
ENSG00000275194.1	AC004467.1
ENSG00000125363.14	AMELX
ENSG00000232392.1	AC002366.1
ENSG00000223418.1	AC004554.1
ENSG00000005302.19	MSL3
ENSG00000169933.15	FRMPD4
ENSG00000231211.2	RPL17P49
ENSG00000273800.1	AC119619.1
ENSG00000101911.12	PRPS2
ENSG00000229083.1	PSMA6P2
ENSG00000230691.1	MRPL35P4
ENSG00000196664.5	TLR7
ENSG00000101916.11	TLR8
ENSG00000205542.11	TMSB4X
ENSG00000187268.12	FAM9C
ENSG00000235592.1	AC004674.2
ENSG00000197582.5	GPX1P1
ENSG00000198759.12	EGFL6
ENSG00000233357.2	RPL30P15
ENSG00000176896.8	TCEANC
ENSG00000123595.8	RAB9A
ENSG00000196459.14	TRAPPC2
ENSG00000046651.15	OFD1
ENSG00000046653.15	GPM6B
ENSG00000046647.13	GEMIN8
ENSG00000233247.3	AC002524.1
ENSG00000101958.14	GLRA2
ENSG00000231066.3	NPM1P9
ENSG00000181544.15	FANCB
ENSG00000130150.12	MOSPD2
ENSG00000235929.1	TPT1P14
ENSG00000236929.2	AC112498.1
ENSG00000102048.16	ASB9
ENSG00000165192.14	ASB11
ENSG00000165195.15	PIGA
ENSG00000165197.5	VEGFD
ENSG00000087842.11	PIR
ENSG00000102010.15	BMX
ENSG00000130234.10	ACE2
ENSG00000285602.1	AC097625.2
ENSG00000147003.7	CLTRN
ENSG00000237539.1	AC003669.1
ENSG00000186312.10	CA5BP1
ENSG00000169239.13	CA5B
ENSG00000279413.1	AC112497.2
ENSG00000169249.12	ZRSR2
ENSG00000182287.15	AP1S2
ENSG00000226536.1	SETP15
ENSG00000126010.6	GRPR
ENSG00000182798.10	MAGEB17
ENSG00000215313.3	RPL6P30
ENSG00000235071.1	AC073909.1
ENSG00000047230.15	CTPS2
ENSG00000169906.5	S100G
ENSG00000169895.6	SYAP1
ENSG00000086712.13	TXLNG
ENSG00000230180.1	RPL12P49
ENSG00000102054.17	RBBP7
ENSG00000223498.1	AL929302.1
ENSG00000169891.18	REPS2
ENSG00000214322.3	CBX1P2
ENSG00000214321.3	CBX1P4
ENSG00000188158.15	NHS
ENSG00000226153.1	Z93242.1
ENSG00000047634.15	SCML1
ENSG00000227873.1	Z93242.2
ENSG00000131831.18	RAI2
ENSG00000276467.1	Z93929.2
ENSG00000225066.1	Z93929.1
ENSG00000177324.14	BEND2
ENSG00000102098.19	SCML2
ENSG00000235211.4	TMSB10P2
ENSG00000008086.12	CDKL5
ENSG00000236187.1	GJA6P
ENSG00000102104.8	RS1
ENSG00000086717.18	PPEF1
ENSG00000196564.4	AL096700.1
ENSG00000224224.1	HAUS1P2
ENSG00000044446.12	PHKA2
ENSG00000173698.18	ADGRG2
ENSG00000131828.14	PDHA1
ENSG00000180815.14	MAP3K15
ENSG00000275800.1	EIF5P2
ENSG00000147010.18	SH3KBP1
ENSG00000173681.16	BCLAF3
ENSG00000184368.16	MAP7D2
ENSG00000173674.11	EIF1AX
ENSG00000177189.14	RPS6KA3
ENSG00000149970.16	CNKSR2
ENSG00000231913.1	RARRES2P3
ENSG00000185915.5	KLHL34
ENSG00000091482.8	SMPX
ENSG00000012174.12	MBTPS2
ENSG00000275681.1	U73479.1
ENSG00000230797.3	YY2
ENSG00000271286.1	U73023.1
ENSG00000102172.16	SMS
ENSG00000102174.9	PHEX
ENSG00000231846.1	AC092832.2
ENSG00000224396.1	METTL15P3
ENSG00000231011.1	AC092832.1
ENSG00000184735.7	DDX53
ENSG00000174028.6	FAM3C2
ENSG00000228610.1	PDCL2P1
ENSG00000165186.12	PTCHD1
ENSG00000226774.1	AC073910.1
ENSG00000123131.13	PRDX4
ENSG00000123130.17	ACOT9
ENSG00000130066.16	SAT1
ENSG00000184831.14	APOO
ENSG00000238103.4	RPL9P7
ENSG00000165182.11	CXorf58
ENSG00000174010.9	KLHL15
ENSG00000130741.11	EIF2S3
ENSG00000005889.15	ZFX
ENSG00000225071.1	AC004552.1
ENSG00000067992.15	PDK3
ENSG00000214124.3	SNRPEP9
ENSG00000102230.14	PCYT1B
ENSG00000226222.3	AC079168.1
ENSG00000236487.2	AC079168.2
ENSG00000101868.11	POLA1
ENSG00000232472.1	EEF1B2P3
ENSG00000004848.8	ARX
ENSG00000214111.3	AC002504.1
ENSG00000176812.7	AC112778.1
ENSG00000229310.1	RPP40P1
ENSG00000228519.3	AC097263.1
ENSG00000176774.6	MAGEB18
ENSG00000232446.1	AC129850.1
ENSG00000227511.1	AC005297.1
ENSG00000176746.6	MAGEB6
ENSG00000232644.1	AC005297.2
ENSG00000188408.5	MAGEB5
ENSG00000237171.1	AC005297.3
ENSG00000228464.1	AC073614.1
ENSG00000231388.1	AC079178.2
ENSG00000230265.1	AC079178.1
ENSG00000236160.1	AC005345.1
ENSG00000216938.3	RPL7P58
ENSG00000236683.3	HMGA1P1
ENSG00000233807.1	AC097262.1
ENSG00000235642.1	PTP4A1P5
ENSG00000224960.5	PPP4R3C
ENSG00000223391.2	AC006210.1
ENSG00000238247.2	AC006210.2
ENSG00000189186.10	DCAF8L2
ENSG00000177689.10	MAGEB10
ENSG00000229731.1	AC107613.1
ENSG00000226199.1	AC112492.2
ENSG00000232834.1	AC112492.4
ENSG00000228345.2	AC112492.3
ENSG00000233243.1	AC112492.5
ENSG00000224589.1	AC112492.1
ENSG00000226372.4	DCAF8L1
ENSG00000169306.10	IL1RAPL1
ENSG00000226436.1	AC002367.1
ENSG00000201356.1	RNA5SP500
ENSG00000227393.1	AL031575.1
ENSG00000227592.1	PIGFP3
ENSG00000270794.1	AC005185.1
ENSG00000099399.6	MAGEB2
ENSG00000198798.5	MAGEB3
ENSG00000120289.12	MAGEB4
ENSG00000276940.1	PLCE1P1
ENSG00000169297.8	NR0B1
ENSG00000120280.6	CXorf21
ENSG00000178556.8	CKS1BP6
ENSG00000232368.1	FTLP2
ENSG00000198814.12	GK
ENSG00000277876.1	AC108359.1
ENSG00000157625.15	TAB3
ENSG00000132446.7	FTHL17
ENSG00000198947.15	DMD
ENSG00000222922.1	RNA5SP501
ENSG00000236285.1	NPM1P8
ENSG00000226781.1	TBCAP1
ENSG00000215310.2	AL050305.1
ENSG00000185638.9	FTH1P14
ENSG00000236072.1	AL592043.2
ENSG00000271136.1	AL592504.1
ENSG00000147027.4	TMEM47
ENSG00000225384.1	AL606662.1
ENSG00000273704.1	AL596245.1
ENSG00000189132.6	FAM47B
ENSG00000229347.1	AL596268.1
ENSG00000230227.4	SIAH1P1
ENSG00000233663.1	AL161722.1
ENSG00000271088.1	AL161722.3
ENSG00000233880.1	AL161722.2
ENSG00000189023.10	MAGEB16
ENSG00000271519.1	AL590065.1
ENSG00000165164.14	CFAP47
ENSG00000229384.2	HMGB1P16
ENSG00000233921.2	RPS15AP40
ENSG00000275314.1	AC006924.1
ENSG00000235510.1	BX842568.4
ENSG00000223723.1	BX842568.2
ENSG00000231069.1	BX842568.3
ENSG00000243048.3	FTHL18
ENSG00000214071.4	BX842568.1
ENSG00000233810.1	MOB1AP2
ENSG00000130962.17	PRRG1
ENSG00000250349.3	AF241726.2
ENSG00000241607.1	AC245096.1
ENSG00000219186.2	FTH1P19
ENSG00000234355.3	FTH1P27
ENSG00000174678.9	FAM47DP
ENSG00000147036.11	LANCL3
ENSG00000047597.7	XK
ENSG00000285944.2	AC233297.1
ENSG00000165168.7	CYBB
ENSG00000165169.11	DYNLT3
ENSG00000224339.1	AL121578.1
ENSG00000187516.7	HYPM
ENSG00000147041.12	SYTL5
ENSG00000101955.15	SRPX
ENSG00000156313.14	RPGR
ENSG00000036473.8	OTC
ENSG00000227988.1	TDGF1P1
ENSG00000232370.1	AF241726.1
ENSG00000229735.1	FTLP16
ENSG00000233007.1	UBTFL11
ENSG00000156298.12	TSPAN7
ENSG00000165175.15	MID1IP1
ENSG00000228232.1	GAPDHP1
ENSG00000270759.1	AC091810.1
ENSG00000214047.4	RPS11P7
ENSG00000183337.17	BCOR
ENSG00000214045.3	AC091807.1
ENSG00000235685.2	AC092473.1
ENSG00000182220.15	ATP6AP2
ENSG00000185753.13	CXorf38
ENSG00000180182.11	MED14
ENSG00000270791.1	DPRXP6
ENSG00000214031.2	AC092474.1
ENSG00000237661.1	AC092474.2
ENSG00000238222.3	MKRN4P
ENSG00000232801.1	SDCBPP3
ENSG00000189145.7	AC092268.1
ENSG00000216866.5	RPS2P55
ENSG00000237931.1	CLIC4P3
ENSG00000124486.13	USP9X
ENSG00000199564.1	RNA5SP502
ENSG00000226641.1	AL391647.1
ENSG00000215301.10	DDX3X
ENSG00000188937.5	NYX
ENSG00000225238.1	Z93015.1
ENSG00000147044.21	CASK
ENSG00000217624.2	AL627402.1
ENSG00000171659.15	GPR34
ENSG00000171657.6	GPR82
ENSG00000229822.2	AL353691.1
ENSG00000237875.1	AL353691.2
ENSG00000228847.1	ATP5MC2P4
ENSG00000228780.2	Z92545.1
ENSG00000102055.7	PPP1R2C
ENSG00000270280.1	AL451086.1
ENSG00000237206.1	IMPDH1P4
ENSG00000231750.3	NANOGP10
ENSG00000189221.9	MAOA
ENSG00000069535.14	MAOB
ENSG00000124479.11	NDP
ENSG00000214019.2	AL034370.1
ENSG00000183690.13	EFHC2
ENSG00000198414.5	TATDN2P1
ENSG00000214018.3	RRM2P3
ENSG00000224054.1	AL022163.1
ENSG00000215035.2	FDPSP5
ENSG00000069509.6	FUNDC1
ENSG00000233543.1	CHTF8P1
ENSG00000229168.4	RPL19P20
ENSG00000214016.3	RPSAP61
ENSG00000189037.8	DUSP21
ENSG00000147050.14	KDM6A
ENSG00000147113.17	DIPK2B
ENSG00000237782.3	AL020989.1
ENSG00000214282.3	KRT8P14
ENSG00000204915.3	AC234772.1
ENSG00000215286.3	AL031584.2
ENSG00000224701.1	MED28P4
ENSG00000213100.2	KRT18P68
ENSG00000214009.2	PCNAP3
ENSG00000229145.1	ACTBP1
ENSG00000231235.1	AL139811.2
ENSG00000235587.2	GAPDHP65
ENSG00000147121.16	KRBOX4
ENSG00000224072.1	AL139811.1
ENSG00000251192.7	ZNF674
ENSG00000270499.1	MKI67P1
ENSG00000147119.4	CHST7
ENSG00000065923.10	SLC9A7
ENSG00000213997.3	PGAM1P7
ENSG00000226048.1	YBX1P8
ENSG00000215284.2	AL512633.1
ENSG00000102218.6	RP2
ENSG00000102221.14	JADE3
ENSG00000130988.13	RGN
ENSG00000182872.16	RBM10
ENSG00000237351.1	AL513366.1
ENSG00000130985.17	UBA1
ENSG00000102225.16	CDK16
ENSG00000102226.9	USP11
ENSG00000237623.1	AL591503.3
ENSG00000232009.1	AL591503.2
ENSG00000226556.2	NPM1P49
ENSG00000147124.12	ZNF41
ENSG00000235636.1	NUS1P1
ENSG00000078061.13	ARAF
ENSG00000008056.14	SYN1
ENSG00000102265.12	TIMP1
ENSG00000126759.13	CFP
ENSG00000126767.18	ELK1
ENSG00000126756.12	UXT
ENSG00000187893.10	CXXC1P1
ENSG00000224656.1	AL009172.1
ENSG00000229968.1	AL022578.1
ENSG00000188459.4	WASF4P
ENSG00000197779.13	ZNF81
ENSG00000224401.2	RPL7P57
ENSG00000147118.11	ZNF182
ENSG00000221994.10	ZNF630
ENSG00000171489.10	SPACA5
ENSG00000171483.13	SSX6P
ENSG00000230241.1	AC244636.1
ENSG00000233139.1	AC244636.2
ENSG00000225198.1	SSXP3
ENSG00000238032.1	AC245047.7
ENSG00000165583.14	SSX5
ENSG00000234780.1	AC245047.5
ENSG00000252856.1	RNA5SP503
ENSG00000204368.6	AC245047.1
ENSG00000231568.1	AC245047.3
ENSG00000229662.2	AC245047.2
ENSG00000232813.1	AC245047.4
ENSG00000241207.1	AC245047.8
ENSG00000237345.1	AC245047.6
ENSG00000204648.11	SSX9P
ENSG00000234391.1	AL606490.6
ENSG00000227302.1	SSXP9
ENSG00000270747.1	AL606490.9
ENSG00000165584.16	SSX3
ENSG00000225055.1	AL606490.1
ENSG00000234448.1	AL606490.7
ENSG00000268009.6	SSX4
ENSG00000269791.5	SSX4B
ENSG00000231603.1	AL606490.5
ENSG00000231489.1	AL606490.4
ENSG00000235350.1	AL606490.8
ENSG00000226971.1	AL606490.2
ENSG00000017483.15	SLC38A5
ENSG00000068438.15	FTSJ1
ENSG00000102312.22	PORCN
ENSG00000147155.11	EBP
ENSG00000286268.1	AF196969.1
ENSG00000068354.16	TBC1D25
ENSG00000102317.18	RBM3
ENSG00000220125.1	MRPL32P1
ENSG00000101940.18	WDR13
ENSG00000231725.1	VN1R110P
ENSG00000015285.10	WAS
ENSG00000101945.16	SUV39H1
ENSG00000171433.12	GLOD5
ENSG00000233585.2	AC231533.2
ENSG00000102145.14	GATA1
ENSG00000094631.21	HDAC6
ENSG00000187682.2	ERAS
ENSG00000102109.9	PCSK1N
ENSG00000102103.16	PQBP1
ENSG00000126768.12	TIMM17B
ENSG00000102100.16	SLC35A2
ENSG00000102096.9	PIM2
ENSG00000068308.13	OTUD5
ENSG00000102057.10	KCND1
ENSG00000068400.13	GRIPAP1
ENSG00000068323.17	TFE3
ENSG00000147144.13	CCDC120
ENSG00000243279.4	PRAF2
ENSG00000288053.1	AC231657.3
ENSG00000196998.19	WDR45
ENSG00000068394.11	GPKOW
ENSG00000280116.2	AC231657.2
ENSG00000269313.5	MAGIX
ENSG00000102007.11	PLP2
ENSG00000012211.13	PRICKLE3
ENSG00000102003.10	SYP
ENSG00000102001.12	CACNA1F
ENSG00000230216.1	HSPB1P2
ENSG00000101997.13	CCDC22
ENSG00000049768.15	FOXP3
ENSG00000049769.14	PPP1R3F
ENSG00000275113.1	GAGE2E
ENSG00000236737.1	GAGE12B
ENSG00000236362.8	GAGE12F
ENSG00000205777.17	GAGE1
ENSG00000213856.3	VDAC1P2
ENSG00000227391.1	SALL1P1
ENSG00000068985.5	PAGE1
ENSG00000101951.17	PAGE4
ENSG00000273820.2	USP27X
ENSG00000220132.1	AC236430.1
ENSG00000171365.17	CLCN5
ENSG00000181977.3	PYY3
ENSG00000147081.15	AKAP4
ENSG00000147082.17	CCNB3
ENSG00000274588.2	DGKK
ENSG00000158352.15	SHROOM4
ENSG00000226881.5	H3F3AP5
ENSG00000238190.1	HMGB1P15
ENSG00000227493.1	AC239367.1
ENSG00000230926.1	AC239367.2
ENSG00000237926.1	AC239367.3
ENSG00000122824.11	NUDT10
ENSG00000187690.4	EZHIP
ENSG00000196368.5	NUDT11
ENSG00000283093.1	CENPVL2
ENSG00000223591.5	CENPVL1
ENSG00000189369.9	GSPT2
ENSG00000179222.17	MAGED1
ENSG00000236576.1	AC241520.1
ENSG00000228827.1	AL929410.1
ENSG00000232951.1	IPO7P1
ENSG00000237528.1	AL929410.2
ENSG00000232562.1	TPMTP3
ENSG00000187243.16	MAGED4B
ENSG00000154545.16	MAGED4
ENSG00000276474.1	AC231759.1
ENSG00000155622.7	XAGE2
ENSG00000225957.1	AC231532.1
ENSG00000276897.1	AC231532.2
ENSG00000224556.2	BX510359.1
ENSG00000250084.1	BX510359.5
ENSG00000278358.1	BX510359.8
ENSG00000278160.1	BX510359.7
ENSG00000275643.1	RBM22P6
ENSG00000204379.11	XAGE1A
ENSG00000223395.2	RBM22P7
ENSG00000204382.11	XAGE1B
ENSG00000277289.1	BX510359.6
ENSG00000227058.1	BX510359.2
ENSG00000231593.1	BX510359.4
ENSG00000228771.1	BX510359.3
ENSG00000185319.5	SSXP4
ENSG00000197185.7	SSXP1
ENSG00000234792.1	AL450023.2
ENSG00000187754.9	SSX7
ENSG00000228354.1	AL450023.1
ENSG00000222608.1	RNA5SP504
ENSG00000225508.1	SSXP5
ENSG00000237275.1	AL450023.3
ENSG00000241476.8	SSX2
ENSG00000223958.1	AC244505.2
ENSG00000225397.1	AC244505.3
ENSG00000229826.2	AC244505.5
ENSG00000268447.5	SSX2B
ENSG00000269281.2	AC244505.7
ENSG00000226867.1	AC244505.4
ENSG00000204363.5	SPANXN5
ENSG00000229885.1	AC244505.6
ENSG00000171405.12	XAGE5
ENSG00000196395.7	AC244505.1
ENSG00000224781.1	EIF4A2P4
ENSG00000171402.15	XAGE3
ENSG00000179304.16	FAM156B
ENSG00000268350.7	FAM156A
ENSG00000184194.5	GPR173
ENSG00000270497.1	BX322635.1
ENSG00000184205.14	TSPYL2
ENSG00000232593.7	KANTR
ENSG00000235224.1	AL591212.2
ENSG00000231340.1	ACTG1P10
ENSG00000227329.2	AL139396.1
ENSG00000126012.11	KDM5C
ENSG00000124313.16	IQSEC2
ENSG00000226299.2	RPSAP62
ENSG00000236571.1	AC245102.2
ENSG00000234413.1	AC245102.1
ENSG00000072501.17	SMC1A
ENSG00000158423.17	RIBC1
ENSG00000072506.12	HSD17B10
ENSG00000235416.1	AC233728.2
ENSG00000086758.16	HUWE1
ENSG00000224735.1	BX323845.1
ENSG00000226110.2	BX323845.2
ENSG00000229037.2	BX323845.3
ENSG00000235916.1	AC233279.1
ENSG00000201618.1	RNA5SP505
ENSG00000172943.19	PHF8
ENSG00000184083.12	FAM120C
ENSG00000224949.2	AL589872.1
ENSG00000196632.10	WNK3
ENSG00000234566.1	RPL7AP71
ENSG00000158526.8	TSR2
ENSG00000102302.8	FGD1
ENSG00000130119.16	GNL3L
ENSG00000215197.4	PGAM4P1
ENSG00000102313.9	ITIH6
ENSG00000102316.17	MAGED2
ENSG00000275387.1	AL049732.1
ENSG00000067445.21	TRO
ENSG00000158571.11	PFKFB1
ENSG00000169188.5	APEX2
ENSG00000158578.21	ALAS2
ENSG00000278283.1	AL020991.1
ENSG00000234466.1	AL590240.2
ENSG00000238269.9	PAGE2B
ENSG00000234068.7	PAGE2
ENSG00000278319.1	AL590240.4
ENSG00000276929.1	AL590240.3
ENSG00000182518.13	FAM104B
ENSG00000186678.7	AL590240.1
ENSG00000229760.1	MTCO1P52
ENSG00000231947.1	MTND2P24
ENSG00000238047.1	MTND1P30
ENSG00000158639.12	PAGE5
ENSG00000204279.7	PAGE3
ENSG00000232765.6	AL158819.1
ENSG00000187601.5	MAGEH1
ENSG00000247746.4	USP51
ENSG00000277516.1	AL590410.1
ENSG00000235136.1	AL627224.1
ENSG00000189299.7	FOXR2
ENSG00000229594.1	AL159987.2
ENSG00000169164.7	AL159987.1
ENSG00000083750.12	RRAGB
ENSG00000214745.2	AL391419.1
ENSG00000102349.18	KLF8
ENSG00000234135.2	RPL23AP83
ENSG00000204272.13	NBDY
ENSG00000237748.1	UQCRBP1
ENSG00000204271.13	SPIN3
ENSG00000237708.1	AL139397.2
ENSG00000186787.8	SPIN2B
ENSG00000147059.8	SPIN2A
ENSG00000231765.1	PPP1R11P2
ENSG00000165591.6	FAAH2
ENSG00000231831.1	MTHFD1P1
ENSG00000215174.2	NLRP2B
ENSG00000227427.1	Z93019.1
ENSG00000228004.1	MYCLP2
ENSG00000235124.1	KRT8P17
ENSG00000236852.1	BX322784.1
ENSG00000235170.1	MTND1P31
ENSG00000228182.1	MTND2P25
ENSG00000234570.1	ZFRP1
ENSG00000277499.1	AL359854.1
ENSG00000230823.3	CBX1P1
ENSG00000186767.7	SPIN4
ENSG00000131089.16	ARHGEF9
ENSG00000236813.1	BTF3P8
ENSG00000232794.1	HNRNPDP1
ENSG00000226010.1	AL355852.1
ENSG00000184675.11	AMER1
ENSG00000198881.10	ASB12
ENSG00000102043.16	MTMR8
ENSG00000213754.2	AL356317.1
ENSG00000283349.3	PFN5P
ENSG00000230889.2	SHC1P1
ENSG00000227261.1	YWHAZP7
ENSG00000226502.2	KRT8P27
ENSG00000225814.1	GRPEL2P2
ENSG00000236982.1	BLOC1S2P1
ENSG00000126970.16	ZC4H2
ENSG00000237971.1	AL445523.1
ENSG00000225569.1	CCT4P2
ENSG00000231857.1	MORF4L1P5
ENSG00000237963.1	AL441964.1
ENSG00000102053.12	ZC3H12B
ENSG00000228158.2	TLE1P1
ENSG00000227534.1	Z83841.1
ENSG00000001497.16	LAS1L
ENSG00000227942.1	FRMD8P1
ENSG00000147065.17	MSN
ENSG00000231809.4	NANOGP9
ENSG00000276689.1	AL450487.2
ENSG00000233833.1	ETF1P3
ENSG00000230039.1	AL450487.1
ENSG00000217835.3	AL034397.1
ENSG00000155659.15	VSIG4
ENSG00000215168.2	AL139276.1
ENSG00000237294.1	EIF4BP9
ENSG00000089472.16	HEPH
ENSG00000231356.1	AL157698.1
ENSG00000226820.2	AL592049.1
ENSG00000235892.1	PKMP2
ENSG00000131080.15	EDA2R
ENSG00000226280.2	AL049641.1
ENSG00000233710.1	AL049564.1
ENSG00000169083.17	AR
ENSG00000234201.1	BMI1P1
ENSG00000079482.13	OPHN1
ENSG00000228328.2	AL158201.1
ENSG00000228125.2	AKIRIN1P2
ENSG00000225925.1	AL672138.1
ENSG00000181704.12	YIPF6
ENSG00000236735.3	RPL31P63
ENSG00000234463.1	COX6CP12
ENSG00000130052.13	STARD8
ENSG00000232267.1	ACTR3P2
ENSG00000213740.2	SERBP1P1
ENSG00000090776.6	EFNB1
ENSG00000181191.11	PJA1
ENSG00000172186.7	HMGN1P35
ENSG00000231706.2	CYCSP43
ENSG00000158813.18	EDA
ENSG00000285776.1	AL158069.2
ENSG00000233229.1	CNOT7P1
ENSG00000147160.9	AWAT2
ENSG00000189401.3	OTUD6A
ENSG00000226579.1	MTCYBP31
ENSG00000235382.1	MTND4P31
ENSG00000089289.16	IGBP1
ENSG00000184210.6	DGAT2L6
ENSG00000204195.4	AWAT1
ENSG00000200473.1	RNA5SP507
ENSG00000120500.18	ARR3
ENSG00000147127.8	RAB41
ENSG00000120509.10	PDZD11
ENSG00000090889.12	KIF4A
ENSG00000231053.1	AL357752.1
ENSG00000130055.13	GDPD2
ENSG00000082458.12	DLG3
ENSG00000120498.13	TEX11
ENSG00000230187.1	AL139109.1
ENSG00000213747.2	AL627390.1
ENSG00000165349.12	SLC7A3
ENSG00000230629.2	RPS23P8
ENSG00000229324.1	NUTF2P7
ENSG00000227536.1	SOCS5P4
ENSG00000147164.12	SNX12
ENSG00000184481.17	FOXO4
ENSG00000204165.6	CXorf65
ENSG00000285171.1	AL590764.2
ENSG00000147168.12	IL2RG
ENSG00000184634.16	MED12
ENSG00000196338.12	NLGN3
ENSG00000169562.12	GJB1
ENSG00000147130.14	ZMYM3
ENSG00000147140.16	NONO
ENSG00000147166.11	ITGB1BP2
ENSG00000224208.1	AL590762.3
